"Date","Price","Open","High","Low","Vol.","Change %"
"30/12/2022","447.580","447.580","448.080","447.580","0.02K","0.11%"
"29/12/2022","447.080","446.640","447.580","446.640","0.01K","0.21%"
"28/12/2022","446.140","446.630","446.640","446.630","0.01K","0.00%"
"27/12/2022","446.130","446.650","455.500","446.630","0.02K","0.00%"
"26/12/2022","446.150","446.630","446.650","446.630","0.01K","0.00%"
"23/12/2022","446.130","446.630","446.650","445.500","0.01K","0.00%"
"22/12/2022","446.130","445.960","446.630","445.500","0.02K","0.15%"
"21/12/2022","445.460","445.960","455.500","445.960","0.01K","0.00%"
"20/12/2022","445.460","445.960","446.020","445.500","0.03K","0.00%"
"19/12/2022","445.460","445.470","450.500","445.470","0.01K","0.11%"
"16/12/2022","444.970","445.460","445.470","445.460","0.02K","0.00%"
"15/12/2022","444.960","445.460","445.480","445.460","0.01K","0.00%"
"14/12/2022","444.960","445.310","450.500","443.500","0.02K","0.03%"
"13/12/2022","444.810","445.150","445.310","445.150","0.03K","0.04%"
"12/12/2022","444.650","444.970","445.150","443.500","0.03K","0.04%"
"09/12/2022","444.470","444.970","445.500","444.970","0.04K","0.00%"
"08/12/2022","444.470","444.810","445.500","443.500","0.04K","0.04%"
"07/12/2022","444.310","444.810","444.920","443.500","0.01K","0.00%"
"06/12/2022","444.310","444.540","444.810","444.540","0.03K","0.06%"
"05/12/2022","444.040","444.170","444.540","443.500","0.04K","0.08%"
"02/12/2022","443.670","443.950","444.170","443.950","0.02K","0.05%"
"01/12/2022","443.450","443.940","443.950","443.940","0.01K","0.00%"
"30/11/2022","443.440","443.940","443.940","443.940","","0.00%"
"29/11/2022","443.440","443.870","443.940","443.870","0.02K","0.02%"
"28/11/2022","443.370","443.260","443.870","443.260","0.02K","0.14%"
"25/11/2022","442.760","443.450","443.550","443.260","0.01K","-0.04%"
"24/11/2022","442.950","443.300","443.450","443.300","0.01K","0.03%"
"23/11/2022","442.800","443.130","443.300","443.130","0.02K","0.04%"
"22/11/2022","442.630","442.990","443.500","442.500","0.02K","0.03%"
"21/11/2022","442.490","442.660","442.990","442.500","0.02K","0.07%"
"18/11/2022","442.160","442.350","442.660","442.350","0.02K","0.07%"
"17/11/2022","441.850","441.690","442.350","441.690","0.02K","0.15%"
"16/11/2022","441.190","441.690","442.500","441.690","0.01K","0.00%"
"15/11/2022","441.190","441.330","441.690","441.330","0.02K","0.08%"
"14/11/2022","440.830","440.960","443.500","440.960","0.02K","0.08%"
"11/11/2022","440.460","440.630","443.500","440.630","0.02K","0.07%"
"10/11/2022","440.130","440.290","442.500","440.290","0.02K","0.08%"
"09/11/2022","439.790","439.380","440.290","439.380","0.01K","0.06%"
